incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
336450558164992,358440790720512,5639,5639,160,80,Unendorsed,Unendorsed,1197767,0,0,0,241,10000000000
357341279092736,384829069787136,2019,1017,550,328,Endorsed,Endorsed,1960444,29578477,3673332,0,0,0
358440790720512,384829069787136,2058,1056,550,328,Endorsed,Endorsed,1056810,29577906,3673332,0,0,0
336450558164992,358440790720512,34537,34537,160,80,Unendorsed,Unendorsed,1197321,0,0,0,241,10000000000
336450558164992,357341279092736,1173,1173,364,284,Unendorsed,Unendorsed,1197166,0,0,0,241,5000000000
336450558164992,357341279092736,4448,4448,364,284,Unendorsed,Unendorsed,1196923,0,0,0,241,5000000000
357341279092736,384829069787136,2018,1016,550,328,Endorsed,Endorsed,1958952,29576601,3673332,0,0,0
357341279092736,384829069787136,2019,1017,550,328,Endorsed,Endorsed,1958230,29575692,3673332,0,0,0
357341279092736,384829069787136,2094,1092,550,328,Endorsed,Endorsed,1958164,29575609,3673332,0,0,0
358440790720512,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1055413,29574646,3673332,0,0,0
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1055271,29574314,3673332,0,0,0
336450558164992,358440790720512,2103,2103,512,432,Unendorsed,Unendorsed,1195391,0,0,0,241,10000000000
336450558164992,358440790720512,63480,63480,160,80,Unendorsed,Unendorsed,1194908,0,0,0,241,10000000000
358440790720512,384829069787136,2087,1085,550,328,Endorsed,Endorsed,1054255,29571940,3673332,0,0,0
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1054057,29571478,3673332,0,0,0
358440790720512,384829069787136,2013,1011,550,328,Endorsed,Endorsed,1053788,29570848,3673332,0,0,0
336450558164992,358440790720512,143486,143486,512,432,Unendorsed,Unendorsed,1193898,0,0,0,241,10000000000
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1053676,29570588,3673332,0,0,0
