incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
409018325598208,412316860481536,42610,42610,80,40,Unendorsed,Unendorsed,8148332471,0,0,0,241,50000000000
412316860481536,415615395364864,1014,14,328,184,Unendorsed,Unendorsed,23819786846,104672779,2186000,0,241,49997500000
420013441875968,415615395364864,905342,903440,408,264,Unendorsed,Unendorsed,62310607131,104673340,5173440,0,241,49997500000
412316860481536,415615395364864,948617,946672,328,184,Unendorsed,Unendorsed,23817567721,104674867,4251770,0,241,49997500000
412316860481536,415615395364864,1001,1,328,184,Unendorsed,Unendorsed,23816033672,104676250,2186000,0,241,49997500000
415615395364864,412316860481536,23946,23946,80,40,Unendorsed,Unendorsed,44527383314,0,0,0,241,50000000000
412316860481536,415615395364864,1089,89,328,184,Unendorsed,Unendorsed,23812393263,104675916,2186000,0,241,49997500000
412316860481536,415615395364864,1002,2,328,184,Unendorsed,Unendorsed,23811629075,104676636,2186000,0,241,49997500000
412316860481536,415615395364864,1006,6,328,184,Unendorsed,Unendorsed,23810503119,104677224,2186000,0,241,49997500000
412316860481536,415615395364864,4032,3029,328,184,Unendorsed,Unendorsed,23809687427,104677925,2192558,0,241,49997500000
409018325598208,415615395364864,1320,320,328,184,Unendorsed,Unendorsed,8144023225,104677784,2186000,0,241,49997500000
412316860481536,415615395364864,11435,10425,368,224,Unendorsed,Unendorsed,23807302662,104679054,2477530,0,241,49997500000
415615395364864,412316860481536,8743,8743,80,40,Unendorsed,Unendorsed,44513236952,0,0,0,241,50000000000
420013441875968,415615395364864,1005,5,328,184,Unendorsed,Unendorsed,62273742433,104679039,2186000,0,241,49997500000
421112953503744,409018325598208,2002,1001,200,120,Unendorsed,Unendorsed,14161216149,12302726,1334333,0,241,12500000000
412316860481536,415615395364864,23915,22893,328,184,Unendorsed,Unendorsed,23803552744,104679690,2234092,0,241,49997500000
421112953503744,415615395364864,2710,1709,328,184,Unendorsed,Unendorsed,14158829059,104679541,2188186,0,241,49997500000
412316860481536,409018325598208,8560,7553,200,120,Unendorsed,Unendorsed,23799386038,12303512,1342331,0,241,12500000000
412316860481536,415615395364864,43798,42756,364,220,Unendorsed,Unendorsed,23798106600,104679716,2527892,0,241,49997500000
409018325598208,415615395364864,1191,191,328,184,Unendorsed,Unendorsed,8139613887,104680136,2186000,0,241,49997500000
420013441875968,415615395364864,1078,78,328,184,Unendorsed,Unendorsed,62247941856,104680490,2186000,0,241,49997500000
409018325598208,415615395364864,1003,3,328,184,Unendorsed,Unendorsed,8138321775,104680751,2186000,0,241,49997500000
412316860481536,409018325598208,2902,1901,200,120,Unendorsed,Unendorsed,23787376143,12304002,1334333,0,241,12500000000
409018325598208,412316860481536,159858,159858,80,40,Unendorsed,Unendorsed,8136228142,0,0,0,241,50000000000
415615395364864,412316860481536,57418,57418,80,40,Unendorsed,Unendorsed,44474256737,0,0,0,241,50000000000
415615395364864,412316860481536,3144,3144,80,40,Unendorsed,Unendorsed,44461218988,0,0,0,241,50000000000
412316860481536,415615395364864,2034,1033,654,510,Unendorsed,Unendorsed,23776259641,104675747,4364360,0,241,49997500000
409018325598208,411217348853760,1334,1334,464,384,Unendorsed,NoResources,8132420045,1363528,0,0,0,0
