incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
414515883737088,381530534903808,1336,336,264,120,Unendorsed,Unendorsed,37205899,58517751,1760000,0,241,25000000000
381530534903808,399122720948224,443590,442149,224,80,Unendorsed,Unendorsed,21733129,100601181,2151413,0,241,50000000000
394724674437120,369435906998272,1160,160,510,366,Unendorsed,Unendorsed,15046892,21238492,3400000,0,241,10000000000
415615395364864,414515883737088,97732,95494,220,80,Unendorsed,Unendorsed,49095575,89411761,3280908,0,241,49997500000
381530534903808,394724674437120,2233360513,2232245623,436,292,Unendorsed,Unendorsed,21732602,42219025,3239870340,0,241,50000000000
381530534903808,414515883737088,3288,1285,220,80,Unendorsed,Unendorsed,21732235,89413866,2936398,0,241,49997500000
381530534903808,414515883737088,4112,2107,644,504,Unendorsed,Unendorsed,21733062,89415466,8607465,0,241,49997500000
415615395364864,381530534903808,1012,12,264,120,Unendorsed,Unendorsed,49087195,58516737,1760000,0,241,25000000000
415615395364864,345246651187200,1018,18,224,80,Unendorsed,Unendorsed,49080976,3116285,1493000,0,241,750000000
399122720948224,381530534903808,1288,288,264,120,Unendorsed,Unendorsed,16952449,58516941,1760000,0,241,25000000000
414515883737088,394724674437120,54914,53888,344,200,Unendorsed,Unendorsed,37189619,42217496,2352618,0,241,50000000000
414515883737088,381530534903808,1321645,1319987,224,80,Unendorsed,Unendorsed,37188691,58517412,2475394,0,241,25000000000
414515883737088,415615395364864,11356,11348,229,189,Unendorsed,Unendorsed,37188148,85111773,12208,0,241,49997500000
345246651187200,414515883737088,58067,55928,220,80,Unendorsed,Unendorsed,815980,89414101,3135774,0,241,49997500000
414515883737088,381530534903808,2471,1471,264,120,Unendorsed,Unendorsed,37188557,58518833,1760000,0,241,25000000000
345246651187200,414515883737088,17183,15146,220,80,Unendorsed,Unendorsed,815968,89413987,2986242,0,241,49997500000
414515883737088,415615395364864,26752,26732,229,189,Unendorsed,Unendorsed,37192289,85111266,30520,0,241,49997500000
415615395364864,381530534903808,1058,58,264,120,Unendorsed,Unendorsed,49071405,58519626,1760000,0,241,25000000000
415615395364864,414515883737088,14135,12105,220,80,Unendorsed,Unendorsed,49070701,89417608,2975980,0,241,49997500000
400222232576000,381530534903808,1070,70,264,120,Endorsed,Endorsed,965455,58519662,1760000,0,241,25000000000
414515883737088,351843720953856,11895,10890,338,194,Unendorsed,Unendorsed,37186151,6713235,2264265,0,241,500000000
414515883737088,369435906998272,1357,357,510,366,Unendorsed,Unendorsed,37179158,21237687,3400000,0,241,10000000000
415615395364864,381530534903808,500889,499640,264,120,Unendorsed,Unendorsed,49051689,58519364,2198240,0,241,25000000000
414515883737088,394724674437120,19277,18268,344,200,Unendorsed,Unendorsed,37177879,42216284,2313637,0,241,50000000000
415615395364864,399122720948224,2356,1355,224,80,Unendorsed,Unendorsed,49051090,100592812,1494493,0,241,50000000000
399122720948224,377132488392704,1439,439,264,120,Unendorsed,Unendorsed,16941467,3122107,1760000,0,241,350000000
381530534903808,394724674437120,4507,3506,344,200,Unendorsed,Unendorsed,21719890,42217073,2295293,0,241,50000000000
415615395364864,414515883737088,2591,590,220,80,Unendorsed,Unendorsed,49046834,89415363,2933466,0,241,49997500000
414515883737088,381530534903808,26611,25599,264,120,Unendorsed,Unendorsed,37175313,58519740,1781120,0,241,25000000000
381530534903808,394724674437120,2260382578,2259254211,436,292,Unendorsed,Unendorsed,21719256,42217645,3279034502,0,241,50000000000
381530534903808,394724674437120,61169,60139,264,120,Unendorsed,Unendorsed,21718158,42217467,1812800,0,241,50000000000
399122720948224,415615395364864,39433,39404,229,189,Unendorsed,Unendorsed,16939575,85106030,44254,0,241,49997500000
415615395364864,414515883737088,2867,865,220,80,Unendorsed,Unendorsed,49038530,89415794,2934932,0,241,49997500000
415615395364864,369435906998272,1004,4,510,366,Unendorsed,Unendorsed,49037326,21237885,3400000,0,241,10000000000
415615395364864,381530534903808,7324,6321,224,80,Unendorsed,Unendorsed,49036184,58519359,1497479,0,241,25000000000
415615395364864,414515883737088,2761,760,220,80,Unendorsed,Unendorsed,49034859,89416782,2933466,0,241,49997500000
415615395364864,399122720948224,143379,142237,224,80,Unendorsed,Unendorsed,49036412,100589760,1705006,0,241,50000000000
399122720948224,415615395364864,41209,41179,229,189,Unendorsed,Unendorsed,16934136,85103291,45780,0,241,49997500000
399122720948224,415615395364864,230645,230473,229,189,Unendorsed,Unendorsed,16930131,85101631,262472,0,241,49997500000
415615395364864,414515883737088,2358,358,220,80,Unendorsed,Unendorsed,49018088,89415599,2932000,0,241,49997500000
394724674437120,377132488392704,812545,811141,264,120,Unendorsed,Unendorsed,15020770,3122852,2471040,0,241,350000000
415615395364864,414515883737088,2811,809,220,80,Unendorsed,Unendorsed,49007421,89415647,2934932,0,241,49997500000
414515883737088,415615395364864,2149111459,2147500834,332,292,Unendorsed,NoResources,37144780,85099766,3564313125,0,241,49997500000
381530534903808,394724674437120,2154888831,2153813079,436,292,Unendorsed,Unendorsed,21699831,42215197,3126135312,0,241,50000000000
415615395364864,414515883737088,44387,42282,572,432,Unendorsed,Unendorsed,49007889,89417415,8026365,0,241,49997500000
414515883737088,381530534903808,1001,1,264,120,Unendorsed,Unendorsed,37143481,58516118,1760000,0,241,25000000000
381530534903808,414515883737088,4563,2557,220,80,Unendorsed,Unendorsed,21696875,89418583,2940796,0,241,49997500000
415615395364864,399122720948224,2581,1580,224,80,Unendorsed,Unendorsed,49000648,100583512,1494493,0,241,50000000000
415615395364864,414515883737088,2935,933,220,80,Unendorsed,Unendorsed,48995710,89419202,2934932,0,241,49997500000
399122720948224,381530534903808,1011,11,264,120,Unendorsed,Unendorsed,16920434,58516098,1760000,0,241,25000000000
415615395364864,381530534903808,18779,17771,264,120,Unendorsed,Unendorsed,48994529,58516880,1774080,0,241,25000000000
415615395364864,414515883737088,3923,1919,220,80,Unendorsed,Unendorsed,48992018,89420185,2937864,0,241,49997500000
414515883737088,381530534903808,583726,582436,264,120,Unendorsed,Unendorsed,37137466,58517417,2270400,0,241,25000000000
414515883737088,415615395364864,1038,1038,120,80,Unendorsed,Unendorsed,37137379,85095984,0,0,241,49997500000
415615395364864,369435906998272,1475,475,510,366,Unendorsed,Unendorsed,48990243,21236554,3400000,0,241,10000000000
415615395364864,414515883737088,601588,598093,220,80,Unendorsed,Unendorsed,48989491,89421348,5123670,0,241,49997500000
381530534903808,399122720948224,268490,267224,224,80,Unendorsed,Unendorsed,21693713,100581400,1890138,0,241,50000000000
415615395364864,414515883737088,3034,1032,220,80,Unendorsed,Unendorsed,48989435,89424303,2934932,0,241,49997500000
415615395364864,381530534903808,92649,91604,264,120,Unendorsed,Unendorsed,48988378,58517620,1839200,0,241,25000000000
399122720948224,415615395364864,67820,67770,120,80,Unendorsed,Unendorsed,16916021,85094451,40000,0,241,49997500000
394724674437120,414515883737088,2104,104,220,80,Unendorsed,Unendorsed,15007546,89425185,2932000,0,241,49997500000
415615395364864,414515883737088,9782,7763,220,80,Unendorsed,Unendorsed,48977067,89425952,2959854,0,241,49997500000
399122720948224,415615395364864,12450,12441,229,189,Unendorsed,Unendorsed,16912054,85092817,13734,0,241,49997500000
399122720948224,415615395364864,49017,48981,229,189,Unendorsed,Unendorsed,16910360,85092112,54936,0,241,49997500000
399122720948224,394724674437120,982505,981016,264,120,Unendorsed,Unendorsed,16909555,42211239,2620640,0,241,50000000000
415615395364864,399122720948224,2107,1106,224,80,Unendorsed,Unendorsed,48970815,100577993,1494493,0,241,50000000000
415615395364864,399122720948224,2569,1568,224,80,Unendorsed,Unendorsed,48960603,100577075,1494493,0,241,50000000000
414515883737088,377132488392704,3780,2779,264,120,Unendorsed,Unendorsed,37115123,3123851,1761760,0,241,350000000
399122720948224,369435906998272,1012,12,510,366,Unendorsed,Unendorsed,16907228,21235903,3400000,0,241,10000000000
381530534903808,394724674437120,5945454,5941490,344,200,Unendorsed,Unendorsed,21671621,42210713,9089452,0,241,50000000000
399122720948224,415615395364864,1981,1980,229,189,Unendorsed,Unendorsed,16904313,85087714,1526,0,241,49997500000
381530534903808,400222232576000,500270,498274,592,370,Unendorsed,NoResources,21674204,2029056,7876216,0,0,0
399122720948224,369435906998272,1056,56,510,366,Unendorsed,Unendorsed,16903100,21236366,3400000,0,241,10000000000
415615395364864,381530534903808,1042,42,264,120,Unendorsed,Unendorsed,48941358,58513469,1760000,0,241,25000000000
415615395364864,381530534903808,3703,2702,264,120,Unendorsed,Unendorsed,48930728,58513310,1761760,0,241,25000000000
415615395364864,399122720948224,388433,387047,224,80,Unendorsed,Unendorsed,48929735,100572277,2069298,0,241,50000000000
345246651187200,399122720948224,1200101,1197905,304,160,Unendorsed,Unendorsed,817068,100572267,4449096,0,241,50000000000
399122720948224,369435906998272,1006,6,510,366,Unendorsed,Unendorsed,16900406,21236835,3400000,0,241,10000000000
415615395364864,351843720953856,2617,1617,184,40,Unendorsed,Unendorsed,48925057,6712212,1226000,0,241,500000000
381530534903808,399122720948224,1859462,1856608,304,160,Unendorsed,Unendorsed,21666087,100574371,5782204,0,241,50000000000
414515883737088,415615395364864,2511120,2509239,229,189,Unendorsed,Unendorsed,37076662,85082470,2870406,0,241,49997500000
