incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
384829069787136,400222232576000,1006,6,328,184,Endorsed,NoReputation,2243521,70566040,2186000,70359080,241,50000000000
400222232576000,335351046537216,1140,140,384,240,Endorsed,NoReputation,4096404,2953675,2560000,0,241,25000000000
384829069787136,400222232576000,1006,6,328,184,Endorsed,NoReputation,2242868,70564328,2186000,70359080,241,50000000000
400222232576000,384829069787136,2280,280,220,80,Endorsed,NoReputation,4096267,18300874,2932000,14104912,241,500000000
385928581414912,400222232576000,1013,13,328,184,Endorsed,NoReputation,1387535,70563875,2186000,70359080,241,50000000000
384829069787136,400222232576000,1007,7,328,184,Endorsed,NoReputation,2242512,70563396,2186000,70359080,241,50000000000
385928581414912,400222232576000,1128,128,328,184,Endorsed,NoReputation,1387382,70563227,2186000,70359080,241,50000000000
335351046537216,400222232576000,3959,2957,364,220,Endorsed,NoReputation,1919601,70563171,2430852,70359080,241,50000000000
384829069787136,373833953509376,1418145,1416229,224,80,Endorsed,NoReputation,2242260,8875410,2860588,5915266,241,42401858500
411217348853760,385928581414912,4311,3305,726,504,Endorsed,Endorsed,1801828,10592019,4869040,0,241,1000000000
400222232576000,368336395370496,20851,20848,330,250,Endorsed,NoReputation,4094183,443401,6600,0,241,1500000000
384829069787136,400222232576000,1069,69,328,184,Endorsed,NoReputation,2241481,70560693,2186000,70359080,241,50000000000
373833953509376,400222232576000,1080,80,328,184,Endorsed,NoReputation,636077,70558939,2186000,70359080,241,50000000000
384829069787136,368336395370496,1568341,1568092,120,40,Endorsed,NoReputation,2240394,443380,199200,0,241,1500000000
384829069787136,335351046537216,1197,197,384,240,Endorsed,NoReputation,2240384,2953401,2560000,0,241,25000000000
335351046537216,411217348853760,2129,1127,411,189,Endorsed,NoReputation,1917666,2136592,2745480,0,241,12500000000
384829069787136,400222232576000,1026,26,328,184,Endorsed,NoReputation,2240159,70557223,2186000,70359080,241,50000000000
335351046537216,400222232576000,13832,12820,328,184,Endorsed,NoReputation,1917535,70556840,2212232,70359080,241,50000000000
384829069787136,400222232576000,1971,971,328,184,Endorsed,NoReputation,2239856,70556427,2186000,70359080,241,50000000000
411217348853760,373833953509376,54163,53610,344,200,Endorsed,NoReputation,1801088,8874616,1268029,5915266,241,42401858500
373833953509376,400222232576000,1028,28,328,184,Endorsed,NoReputation,635782,70556209,2186000,70359080,241,50000000000
411217348853760,368336395370496,1824,1824,370,290,Endorsed,NoReputation,1800942,443368,0,0,241,1500000000
384829069787136,400222232576000,1017,17,328,184,Endorsed,NoReputation,2239439,70555331,2186000,70359080,241,50000000000
335351046537216,400222232576000,1055,55,328,184,Endorsed,NoReputation,1916909,70554920,2186000,70359080,241,50000000000
400222232576000,384829069787136,2144,144,220,80,Endorsed,NoReputation,4089761,18298450,2932000,14104912,241,500000000
384829069787136,400222232576000,1041,41,328,184,Endorsed,NoReputation,2239138,70554542,2186000,70359080,241,50000000000
