incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
345246651187200,363938348859392,20605,19605,120,80,Unendorsed,Unendorsed,148032,728880,800000,0,241,500000000
363938348859392,345246651187200,4228,3227,384,344,Unendorsed,Unendorsed,170227,916886,2562560,0,241,750000000
345246651187200,363938348859392,74032,73032,120,80,Unendorsed,Unendorsed,148963,729444,800000,0,241,500000000
363938348859392,345246651187200,219634,218525,224,184,Unendorsed,Unendorsed,166237,915180,1655737,0,241,750000000
363938348859392,345246651187200,4961,3960,260,220,Unendorsed,Unendorsed,166815,916047,1734733,0,241,750000000
363938348859392,345246651187200,107252,106200,550,510,Unendorsed,Unendorsed,167784,917033,3856632,0,241,750000000
363938348859392,345246651187200,98401,97353,269,229,Unendorsed,Unendorsed,167386,917426,1879064,0,241,750000000
363938348859392,345246651187200,66705,65673,384,344,Unendorsed,Unendorsed,167300,917957,2641920,0,241,750000000
345246651187200,363938348859392,3787,2787,120,80,Unendorsed,Unendorsed,142102,725018,800000,0,241,500000000
345246651187200,363938348859392,130070,129070,120,80,Unendorsed,Unendorsed,142828,725902,800000,0,241,500000000
345246651187200,363938348859392,26977,25977,120,80,Unendorsed,Unendorsed,140686,725566,800000,0,241,500000000
345246651187200,363938348859392,222907,221907,120,80,Unendorsed,Unendorsed,140826,726197,800000,0,241,500000000
363938348859392,345246651187200,2729,1729,224,184,Unendorsed,Unendorsed,159512,912987,1493000,0,241,750000000
363938348859392,345246651187200,5994,4992,269,229,Unendorsed,Unendorsed,157409,912502,1796586,0,241,750000000
363938348859392,345246651187200,10283,9279,384,344,Unendorsed,Unendorsed,157767,913194,2570240,0,241,750000000
363938348859392,345246651187200,166025,164943,269,229,Unendorsed,Unendorsed,157533,913601,1940026,0,241,750000000
345246651187200,363938348859392,2102,1102,120,80,Unendorsed,Unendorsed,140022,724659,800000,0,241,500000000
363938348859392,345246651187200,86109,85067,260,220,Unendorsed,Unendorsed,155504,912694,1805786,0,241,750000000
345246651187200,363938348859392,2958421,2957419,120,80,Unendorsed,Unendorsed,137857,723834,801600,0,241,500000000
363938348859392,345246651187200,3181,2180,260,220,Unendorsed,Unendorsed,154121,912059,1734733,0,241,750000000
363938348859392,345246651187200,443923,442703,260,220,Unendorsed,Unendorsed,153409,912215,2114260,0,241,750000000
363938348859392,345246651187200,14128,13122,260,220,Unendorsed,Unendorsed,151976,912119,1743398,0,241,750000000
363938348859392,345246651187200,16565,15558,260,220,Unendorsed,Unendorsed,152563,912916,1745131,0,241,750000000
345246651187200,352943232581632,3881118,3880115,330,290,Unendorsed,NoResources,135069,40757,2206600,0,0,0
363938348859392,345246651187200,40712,39693,224,184,Unendorsed,Unendorsed,151231,912754,1521367,0,241,750000000
345246651187200,363938348859392,822354,821354,120,80,Unendorsed,Unendorsed,135671,721115,800000,0,241,500000000
345246651187200,363938348859392,75044,74044,120,80,Unendorsed,Unendorsed,135713,721692,800000,0,241,500000000
363938348859392,345246651187200,74870,73834,612,572,Unendorsed,Unendorsed,152283,912792,4226880,0,241,750000000
363938348859392,345246651187200,749961,748588,269,229,Unendorsed,Unendorsed,152238,913290,2461789,0,241,750000000
363938348859392,345246651187200,18148,17140,384,344,Unendorsed,Unendorsed,152155,913937,2580480,0,241,750000000
363938348859392,345246651187200,13086,12080,224,184,Unendorsed,Unendorsed,152632,914680,1501958,0,241,750000000
345246651187200,363938348859392,176492,175492,120,80,Unendorsed,Unendorsed,137183,720953,800000,0,241,500000000
363938348859392,345246651187200,7065,6062,550,510,Unendorsed,Unendorsed,152747,914746,3676998,0,241,750000000
363938348859392,345246651187200,220436,219327,224,184,Unendorsed,Unendorsed,153218,915484,1655737,0,241,750000000
345246651187200,363938348859392,158866,157866,120,80,Unendorsed,Unendorsed,138421,721135,800000,0,241,500000000
345246651187200,363938348859392,4676,3676,120,80,Unendorsed,Unendorsed,139189,722035,800000,0,241,500000000
363938348859392,345246651187200,16620835,16611546,224,184,Unendorsed,Unendorsed,154816,915850,13868477,0,241,750000000
